Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,GameLink,DateFetched
Weird Strict Boss💥,Gato Games!,All Ages,173,58689,21.2M+,Not Supported,Not Supported,12/18/2023,10/27/2024,20,Adventure,21K+,2105,https://www.roblox.com/games/15667108863/Weird-Strict-Boss?gameSearchSessionInfo=8af95384-51f8-4901-9325-c4a66952eafc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=38&amp;page=searchPage&amp;placeId=15667108863&amp;position=0&amp;universeId=5411556775,11/9/2024 23:57
Super Hero Tycoon,Super Heroes™,Ages 9+,4989,10361099,2.3B+,Not Supported,Not Supported,12/12/2016,11/8/2024,10,Simulation,712K+,161K+,https://www.roblox.com/games/574407221/Super-Hero-Tycoon?gameSearchSessionInfo=514d560e-0bcd-4024-a70e-a2bfd5ee4dd2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=574407221&amp;position=0&amp;universeId=228573408,11/9/2024 23:57
raise a floppa ,FLOPPA#1,All Ages,1048,1119078,209.9M+,Not Supported,Not Supported,3/27/2022,8/3/2022,1,Simulation,655K+,68K+,https://www.roblox.com/games/9203864304/raise-a-floppa?gameSearchSessionInfo=1bfcffab-fdd0-4982-82df-f3aec8859601&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9203864304&amp;position=0&amp;universeId=3451663900,11/9/2024 23:57
[MOBILE] StandBlox Remade  Standoff 2,@ortyrx,All Ages,164,4547,3.7M+,Not Supported,Not Supported,3/30/2024,11/7/2024,12,Shooter,1561,1613,https://www.roblox.com/games/16934255010/MOBILE-StandBlox-Remade-Standoff-2?gameSearchSessionInfo=0ce6eb92-a908-46cc-878c-2b8c988d33c6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=38&amp;page=searchPage&amp;placeId=16934255010&amp;position=0&amp;universeId=5814529678,11/9/2024 23:57
NEW🧙 Be NPC or DIE!💢,arashiyama,Ages 9+,7738,318184,86.8M+,Not Supported,Not Supported,10/15/2022,11/9/2024,9,Survival,261K+,19K+,https://www.roblox.com/games/11276071411/NEW-Be-NPC-or-DIE?gameSearchSessionInfo=9859a69d-ea92-4357-9434-144ce0cc56dc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11276071411&amp;position=0&amp;universeId=4019583467,11/9/2024 23:58
GARENA FREE FIRE MAX🏆,DREAM BigGames!!,Ages 9+,943,970787,14.3M+,Not Supported,Not Supported,2/26/2023,11/4/2024,15,Shooter,4237,670,https://www.roblox.com/games/12621916281/GARENA-FREE-FIRE-MAX?gameSearchSessionInfo=573e40a0-4c84-4dcb-b725-4167bdd2cd58&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12621916281&amp;position=0&amp;universeId=4429360165,11/9/2024 23:58
Fling Things and People,@Horomori,Ages 9+,25254,1648045,1.1B+,Not Supported,Not Supported,6/16/2021,9/24/2024,25,Simulation,524K+,154K+,https://www.roblox.com/games/6961824067/Fling-Things-and-People?gameSearchSessionInfo=3a90edaf-9902-43d1-a870-1b762a8f2e4f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6961824067&amp;position=0&amp;universeId=2668101271,11/9/2024 23:58
Demise of Eden: Coin of Dreams,@Archeximus,All Ages,1,19787,740.0K+,Not Supported,Not Supported,10/30/2023,2/25/2024,8,N/A,6125,888,https://www.roblox.com/games/15212651605/Demise-of-Eden-Coin-of-Dreams?gameSearchSessionInfo=4ce572dc-36f8-4db9-aa2e-817520ea51e6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15212651605&amp;position=0&amp;universeId=5244521247,11/9/2024 23:58
The Matrix: Movie Scene  (Early Beta),@joshman901,All Ages,0,382,138.4K+,Not Supported,Not Supported,12/2/2016,2/18/2020,1,N/A,158,35,https://www.roblox.com/games/562499302/The-Matrix-Movie-Scene-Early-Beta?gameSearchSessionInfo=fa943d7d-f1bc-4611-a124-9e4a152149f8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=562499302&amp;position=0&amp;universeId=222471979,11/9/2024 23:58
ROBLOX Rally Racing,Roblox Rallying Group,All Ages,1211,205785,61.8M+,Not Supported,Not Supported,5/6/2020,11/9/2024,10,Sports & Racing,66K+,7865,https://www.roblox.com/games/4992570197/UPDATE-ROBLOX-Rally-Racing?gameSearchSessionInfo=f1877e92-ebc9-4b47-920a-557f9368f93c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4992570197&amp;position=0&amp;universeId=1719305066,11/9/2024 23:58
Rails Of The Swampy Pine's,@ParDev4501,All Ages,0,142,5693,Not Supported,Not Supported,12/17/2023,11/8/2024,50,N/A,31,6,https://www.roblox.com/games/15656860735/Rails-Of-The-Swampy-Pines?gameSearchSessionInfo=5d081b9c-cba1-4c94-94f8-1b0237fd1eee&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15656860735&amp;position=0&amp;universeId=5407741946,11/9/2024 23:58
Shed 17 &amp; Project G-1 x Sodor fallout,@sionmills1972,All Ages,8,43,42.6K+,Not Supported,Not Supported,1/13/2024,3/4/2024,50,N/A,9,10,https://www.roblox.com/games/15966630741/Shed-17-Project-G-1-x-Sodor-fallout?gameSearchSessionInfo=793deecb-7f54-4ed4-a220-d96538aebaa9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15966630741&amp;position=0&amp;universeId=5520668200,11/9/2024 23:58
Numberblocks 3D Roleplay (23),@NumberblocksRPMaker,All Ages,5,42,68.5K+,Not Supported,Not Supported,9/23/2024,11/9/2024,50,N/A,13,3,https://www.roblox.com/games/81536092456261/Numberblocks-3D-Roleplay-22?gameSearchSessionInfo=6edb8a60-9b76-4a73-a943-141a296d2472&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=81536092456261&amp;position=0&amp;universeId=6588878711,11/9/2024 23:58
⚓ Harbor Havoc,Harbor Havoc,Ages 9+,2627,268829,186.0M+,Not Supported,Not Supported,9/15/2019,11/9/2024,40,Shooter,148K+,20K+,https://www.roblox.com/games/3891618314/Harbor-Havoc?gameSearchSessionInfo=9a271563-a558-4e88-9b04-eeeb3eccef3a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3891618314&amp;position=0&amp;universeId=1325411718,11/9/2024 23:58
Football Fusion 2,XSTNS GAMES,All Ages,10872,824654,1.3B+,Not Supported,Not Supported,12/9/2021,11/1/2024,14,Sports & Racing,570K+,114K+,https://www.roblox.com/games/8204899140/Football-Fusion-2?gameSearchSessionInfo=e2886e75-ab46-413f-a059-5a35a0efdf49&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8204899140&amp;position=0&amp;universeId=3150475059,11/9/2024 23:58
Weakest Dummy Fights Back (UPDATE),@dr1ppy01,All Ages,1906,2035,1.4M+,Not Supported,Not Supported,10/17/2024,11/9/2024,14,N/A,531,787,https://www.roblox.com/games/85939983746506/Weakest-Dummy-Fights-Back-UPDATE?gameSearchSessionInfo=ebc8f5da-420d-4ca1-864a-885c88e74548&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=85939983746506&amp;position=0&amp;universeId=6684635555,11/9/2024 23:58
abood_224_a,@shreckenOgamer,All Ages,0,0,90,Not Supported,Not Supported,8/27/2022,8/28/2022,20,N/A,1,0,https://www.roblox.com/games/10724894434/abood-224-a?gameSearchSessionInfo=1b1bc13a-f094-4b49-b88b-c434d6a658cc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10724894434&amp;position=0&amp;universeId=3881669891,11/9/2024 23:58
Noob Army Tycoon,Thinking Project,Ages 9+,1867,1161860,329.5M+,Not Supported,Not Supported,4/4/2021,10/29/2024,6,Simulation,485K+,43K+,https://www.roblox.com/games/6610021055/Noob-Army-Tycoon?gameSearchSessionInfo=f297fb33-c549-4868-afa0-f2b29d2fb26e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=36&amp;page=searchPage&amp;placeId=6610021055&amp;position=0&amp;universeId=2492481398,11/9/2024 23:58
Super Dunk 🏀,BOSSCAT,All Ages,906,2572029,99.3M+,Not Supported,Not Supported,1/23/2023,9/19/2024,20,Simulation,85K+,5459,https://www.roblox.com/games/12244208211/Super-Dunk?gameSearchSessionInfo=a7862aad-dfdf-429e-ab1f-e82fb02aef93&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12244208211&amp;position=0&amp;universeId=4313975606,11/9/2024 23:58
PINK FRIDAY 2 : THEE PURE PRODUCTIONS,@Cutegirl1234_yt,All Ages,0,8,1005,Not Supported,Not Supported,10/8/2024,11/8/2024,100,N/A,12,4,https://www.roblox.com/games/89853020961720/PINK-FRIDAY-2-THEE-PURE-PRODUCTIONS?gameSearchSessionInfo=afb9f0e2-941c-4b97-a703-cd4c38fcbacf&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=89853020961720&amp;position=0&amp;universeId=6648604381,11/9/2024 23:58
Build an Obby ,@tylergoatboy,All Ages,193,182224,59.1M+,Not Supported,Not Supported,3/17/2018,4/8/2024,8,Simulation,38K+,17K+,https://www.roblox.com/games/1526094849/Build-an-Obby?gameSearchSessionInfo=e1589068-4f96-453a-81c2-c8a3fa463832&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=1526094849&amp;position=0&amp;universeId=597949722,11/9/2024 23:58
Interliminality (ALPHA 1.3.6),Studio308,Ages 9+,582,500456,40.4M+,Not Supported,Not Supported,7/29/2023,11/8/2024,60,Adventure,116K+,10K+,https://www.roblox.com/games/14237585680/HALLOWEEN-Interliminality-ALPHA-1-3-6?gameSearchSessionInfo=52df2328-3c7e-4df2-9b0f-718582cfdd93&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14237585680&amp;position=0&amp;universeId=4925010421,11/9/2024 23:58
MaximillianMus simulator,@reportingbruhmoments,All Ages,0,0,59,Not Supported,Not Supported,6/21/2019,6/21/2019,10,N/A,0,0,https://www.roblox.com/games/3342493045/MaximillianMus-simulator?gameSearchSessionInfo=1cc18ff8-832c-4933-b499-79fa03935c37&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3342493045&amp;position=0&amp;universeId=1199386784,11/9/2024 23:58
Emergency Emden V2,Emergency Emden,Ages 9+,2277,65577,32.7M+,Not Supported,Not Supported,3/8/2023,11/9/2024,34,Roleplay & Avatar Sim,31K+,5134,https://www.roblox.com/games/12716055617/Emergency-Emden-V2?gameSearchSessionInfo=a659a450-3530-442d-ba7e-3d968cb1212c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12716055617&amp;position=0&amp;universeId=4457060041,11/9/2024 23:58
BlueBirdStudio Realm,Blue Bird Studio Officiall,All Ages,0,0,9,Not Supported,Not Supported,10/9/2024,10/9/2024,50,N/A,0,0,https://www.roblox.com/games/113310468238319/BlueBirdStudio-Realm?gameSearchSessionInfo=5558702c-41d6-4c7f-ad34-48a5f3de993a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=39&amp;page=searchPage&amp;placeId=113310468238319&amp;position=0&amp;universeId=6654923971,11/9/2024 23:58
Pacific Rim - Uprising battle,@MipoBibo,All Ages,1,10040,2.5M+,Not Supported,Not Supported,9/12/2020,3/26/2022,30,N/A,2656,1016,https://www.roblox.com/games/5683852393/Pacific-Rim-Uprising-battle?gameSearchSessionInfo=816bf4c4-e698-46b7-8af3-fc216774d548&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5683852393&amp;position=0&amp;universeId=2007062094,11/9/2024 23:58
[NEW!] 🛒 Escape Supermarket Obby!,Storm Obbies.,All Ages,2,21,19.0K+,Not Supported,Not Supported,10/5/2022,10/28/2022,5,N/A,3,8,https://www.roblox.com/games/11178703888/NEW-Escape-Supermarket-Obby?gameSearchSessionInfo=08d81df0-75b3-4e2c-ad61-addf7a24f2c7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11178703888&amp;position=0&amp;universeId=3993784290,11/9/2024 23:58
Blox Fruits,Gamer Robot Inc,Ages 9+,667690,13672656,41.9B+,Not Supported,Not Supported,1/16/2019,11/5/2024,12,RPG,8M+,689K+,https://www.roblox.com/games/2753915549/Blox-Fruits?gameSearchSessionInfo=9c9f31fc-8358-4976-afa3-de464eb3ddb9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2753915549&amp;position=0&amp;universeId=994732206,11/9/2024 23:58
Fierzaa's usernames,@4836s,All Ages,0,3,159,Not Supported,Not Supported,1/3/2020,1/3/2020,10,N/A,6,0,https://www.roblox.com/games/4570449663/Fierzaas-usernames?gameSearchSessionInfo=0550ba7c-6390-411c-93c7-b69df62dc3a0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4570449663&amp;position=0&amp;universeId=1483147510,11/9/2024 23:58
[LEG 1] TS The Eras Tour  Maximun Entertainment,Maximun Entertainment,All Ages,0,32,4203,Not Supported,Not Supported,5/10/2024,11/8/2024,50,N/A,12,8,https://www.roblox.com/games/17445425430/LEG-1-TS-The-Eras-Tour-Maximun-Entertainment?gameSearchSessionInfo=8fd6797a-1140-43e6-ba3f-44b3856eb85f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17445425430&amp;position=0&amp;universeId=5970355863,11/9/2024 23:58
Initialize Survey?,@Ramielzs,All Ages,170,13851,2.8M+,Not Supported,Not Supported,2/9/2023,8/9/2024,1,Adventure,4976,2534,https://www.roblox.com/games/12422006871/Initialize-Survey?gameSearchSessionInfo=6084e824-3be3-4890-9955-48b3ff557675&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12422006871&amp;position=0&amp;universeId=4370206478,11/9/2024 23:58
YooBroxDD's DOORS RP 👁️,@YooBroxDD,All Ages,1325,18730,16.2M+,Not Supported,Not Supported,6/4/2024,11/8/2024,25,Roleplay & Avatar Sim,12K+,2293,https://www.roblox.com/games/17729873503/YooBroxDDs-DOORS-RP?gameSearchSessionInfo=07af5d0c-64b8-4afe-8aed-9900c8db6d8d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17729873503&amp;position=0&amp;universeId=6072944764,11/9/2024 23:58
Your Hospital,Windburst Banana,All Ages,1523,83258,3.6M+,Not Supported,Not Supported,4/23/2024,11/4/2024,6,Simulation,19K+,1616,https://www.roblox.com/games/17263547811/Your-Hospital?gameSearchSessionInfo=cf17827c-ed38-48b2-9bec-2ba68637dbd0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17263547811&amp;position=0&amp;universeId=5906018208,11/9/2024 23:58
(New Update) Mr Bean Elevator (Season 1),@IMSOHAPPYTODAYORNOT,All Ages,0,37,15.3K+,Not Supported,Not Supported,6/2/2024,9/13/2024,20,N/A,29,5,https://www.roblox.com/games/17695959670/New-Update-Mr-Bean-Elevator-Season-1?gameSearchSessionInfo=7e324f0f-6b48-47bb-bf55-4c1dff4afc6a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17695959670&amp;position=0&amp;universeId=6060937099,11/9/2024 23:59
Avatar Outfit Creator,Avatar Creator Games,All Ages,1150,153327,202.4M+,Not Supported,Not Supported,9/4/2022,11/8/2024,16,Shopping,31K+,8280,https://www.roblox.com/games/10810086665/Avatar-Outfit-Creator?gameSearchSessionInfo=14ef80d7-c306-4072-bd52-b224ea501a91&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10810086665&amp;position=0&amp;universeId=3906287814,11/9/2024 23:59
Every Roblox Player,35px,All Ages,255,107795,16.0M+,Not Supported,Not Supported,6/11/2024,10/23/2024,50,Entertainment,63K+,2232,https://www.roblox.com/games/17812428952/Every-Roblox-Player?gameSearchSessionInfo=d5d966e8-9fd5-4830-bbc5-5010c059d553&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17812428952&amp;position=0&amp;universeId=6102498199,11/9/2024 23:59
[LEVEL 3] FNAF In The Backrooms 🐻🔪,@HankaBuilder,All Ages,34,311745,2.4M+,Not Supported,Not Supported,6/21/2024,9/10/2024,25,Survival,715,573,https://www.roblox.com/games/18135612428/LEVEL-3-FNAF-In-The-Backrooms?gameSearchSessionInfo=a4602793-dd2c-448b-acdf-023abe702217&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=35&amp;page=searchPage&amp;placeId=18135612428&amp;position=0&amp;universeId=6148058981,11/9/2024 23:59
Garten of BanBan 7 FanGame,@Ilomy_studio,All Ages,9,45,74.3K+,Not Supported,Not Supported,3/27/2024,4/29/2024,50,N/A,11,16,https://www.roblox.com/games/16882134388/Garten-of-BanBan-7-FanGame?gameSearchSessionInfo=79838270-1d5a-4738-81f9-b13099729ad0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16882134388&amp;position=0&amp;universeId=5799836620,11/9/2024 23:59
UTMM: Hell Edition (Dunes and Runes Update),@ExistingExistence,All Ages,53,189,69.6K+,Not Supported,Not Supported,10/23/2024,11/9/2024,6,N/A,77,160,https://www.roblox.com/games/86679797372125/UTMM-Hell-Edition-The-Hot-Update-Le-COLLAB?gameSearchSessionInfo=629d6162-9dfe-43aa-a4db-31ea58499330&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=86679797372125&amp;position=0&amp;universeId=6708072138,11/9/2024 23:59
[GOLD REP] KB Productions: The Eras Tour,KB Productions.,All Ages,266,982,341.0K+,Not Supported,Not Supported,10/18/2024,11/9/2024,25,N/A,941,75,https://www.roblox.com/games/96955265325755/GOLD-REP-KB-Productions-The-Eras-Tour?gameSearchSessionInfo=628e9c98-45cd-488a-8987-81b72dee1654&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=96955265325755&amp;position=0&amp;universeId=6687090835,11/9/2024 23:59
Draw and Guess!,Draw and Guess,All Ages,721,4147,3.7M+,Not Supported,Not Supported,6/7/2024,11/3/2024,9,Party & Casual,770,982,https://www.roblox.com/games/17765001314/Draw-and-Guess?gameSearchSessionInfo=45eca060-f357-4f8a-a93c-f372bea15edd&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17765001314&amp;position=0&amp;universeId=6085390305,11/9/2024 23:59
[Beta 1.52] Chainsaw Man: Devil's Blood,@Aru_0680,Ages 13+,116,25513,11.7M+,Not Supported,Not Supported,2/12/2023,11/6/2024,16,Action,4829,758,https://www.roblox.com/games/12462811009/Beta-1-52-Chainsaw-Man-Devils-Blood?gameSearchSessionInfo=7307a59d-fc57-476e-be3d-dc66d0cb6215&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12462811009&amp;position=0&amp;universeId=4382346445,11/9/2024 23:59
[ Content Deleted ],UK Streets [ULTRA],All Ages,0,305,142.8K+,Not Supported,Not Supported,9/30/2024,11/7/2024,150,N/A,200,34,https://www.roblox.com/games/99380141667984/UK-Streets?gameSearchSessionInfo=c100632b-5023-40ca-ac8f-dee9245dbde7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=99380141667984&amp;position=0&amp;universeId=6616878663,11/9/2024 23:59
Metaverse Champions Hub,Metaverse Events,All Ages,20,440422,106.4M+,Not Supported,Not Supported,4/13/2021,10/21/2024,50,Entertainment,146K+,24K+,https://www.roblox.com/games/6674394294/Metaverse-Champions-Hub?gameSearchSessionInfo=592039d3-8d2c-4a09-b790-14a2c864c7b9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6674394294&amp;position=0&amp;universeId=2513486462,11/9/2024 23:59
Fashion Famous: 📸,Fashion Famous,All Ages,1459,4744166,2.2B+,Not Supported,Not Supported,12/7/2016,11/9/2024,10,Roleplay & Avatar Sim,565K+,102K+,https://www.roblox.com/games/568350650/Fashion-Famous?gameSearchSessionInfo=8c0ba922-6370-4d78-9c49-43ee7d04dfff&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=568350650&amp;position=0&amp;universeId=225431369,11/9/2024 23:59
The Exit 8!,DBS The Exit,All Ages,835,263589,37.9M+,Not Supported,Not Supported,3/28/2024,9/15/2024,40,Survival,22K+,5278,https://www.roblox.com/games/16894230496/The-Exit-8?gameSearchSessionInfo=c23b9e34-2d8b-45e0-a2cc-5a8de5362a72&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16894230496&amp;position=0&amp;universeId=5803199989,11/9/2024 23:59
RealCraft (Realistic not official Minecraft),Hoii :P studio,All Ages,0,17,3055,Not Supported,Not Supported,10/22/2024,10/23/2024,20,N/A,10,3,https://www.roblox.com/games/86982000998238/RealCraft-Realistic-not-official-Minecraft?gameSearchSessionInfo=0806253b-37c2-41dc-b6e8-24fc11b95a83&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=86982000998238&amp;position=0&amp;universeId=6706186373,11/9/2024 23:59
Escape The Dungeon Obby! (READ DESC),@PlatinumFalls,All Ages,1272,827073,951.0M+,Not Supported,Not Supported,7/2/2018,8/20/2023,10,Obby & Platformer,144K+,90K+,https://www.roblox.com/games/2028593804/Escape-The-Dungeon-Obby-READ-DESC?gameSearchSessionInfo=61e695fc-73d5-44e6-bb1b-88987d204872&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2028593804&amp;position=0&amp;universeId=715607282,11/9/2024 23:59
Cartoon Network Game On,Cartoon Network Games,All Ages,404,206387,43.9M+,Not Supported,Not Supported,4/29/2022,11/5/2024,20,N/A,13K+,2967,https://www.roblox.com/games/9495369236/Cartoon-Network-Game-On?gameSearchSessionInfo=e4f70f7a-03e8-4c4c-9695-6139ff0cc87e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9495369236&amp;position=0&amp;universeId=3539082945,11/9/2024 23:59
ryguy's wonderful place (EARLY CHRISTMAS UPDATE),@ryanbbad123,All Ages,0,2,61,Not Supported,Not Supported,10/20/2024,11/7/2024,50,N/A,2,2,https://www.roblox.com/games/101746267951597/ryguys-wonderful-place-MEDIUM-UPDATE?gameSearchSessionInfo=d74f631c-a31c-4571-8ebc-54b45b7c1f8f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=101746267951597&amp;position=0&amp;universeId=6696387940,11/9/2024 23:59
